route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,shape_id
TCAR:03,REGEN_32,TCAR:14324,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14325,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14326,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14327,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14328,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14329,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1433,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_32,TCAR:14330,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14331,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14332,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14333,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14334,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14335,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14336,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14337,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14338,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14339,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1434,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_32,TCAR:14340,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14341,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14342,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14343,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14344,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14345,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14346,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14347,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14348,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14349,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1435,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_32,TCAR:14350,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14351,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14352,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14353,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14354,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14355,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14356,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14357,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14358,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14359,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1436,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_32,TCAR:14360,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_32,TCAR:14361,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14362,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14363,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14364,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14365,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14366,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14367,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14368,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14369,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1437,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14370,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14371,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14372,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14373,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14374,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14375,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14376,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14377,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14378,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14379,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1438,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14380,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14381,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14382,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14383,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14384,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14385,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14386,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14387,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14388,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14389,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1439,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14390,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14391,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14392,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14393,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14394,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14395,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14396,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14397,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14398,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14399,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_23,TCAR:144,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699178
TCAR:92,REGEN_42,TCAR:1440,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14400,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14401,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14402,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14403,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14404,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14405,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14406,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14407,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14408,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14409,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1441,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14410,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14411,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14412,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14413,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14414,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14415,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14416,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14417,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14418,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14419,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1442,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14420,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14421,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14422,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14423,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14424,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14425,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14426,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14427,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14428,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14429,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1443,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14430,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14431,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14432,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14433,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14434,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14435,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14436,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14437,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14438,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14439,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1444,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_39,TCAR:14440,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14441,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14442,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14443,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14444,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14445,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_39,TCAR:14446,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14447,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14448,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14449,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1445,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_21,TCAR:14450,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14451,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14452,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14453,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14454,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14455,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14456,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14457,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14458,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14459,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_42,TCAR:1446,"Tamarelle BIHOREL","",0,,0,0,TCAR:AUTO_6699180
TCAR:03,REGEN_21,TCAR:14460,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14461,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14462,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14463,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14464,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14465,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14466,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14467,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14468,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14469,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_17,TCAR:1447,"Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE","",1,,0,0,TCAR:AUTO_6699177
TCAR:03,REGEN_21,TCAR:14470,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14471,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14472,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14473,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14474,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14475,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14476,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14477,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14478,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14479,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_17,TCAR:1448,"Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE","",1,,0,0,TCAR:AUTO_6699177
TCAR:03,REGEN_21,TCAR:14480,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14481,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14482,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14483,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14484,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14485,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14486,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14487,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14488,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14489,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:92,REGEN_17,TCAR:1449,"Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE","",1,,0,0,TCAR:AUTO_6699177
TCAR:03,REGEN_21,TCAR:14490,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14491,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14492,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14493,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
TCAR:03,REGEN_21,TCAR:14494,"Hôtel de Ville SOTTEVILLE-LÈS-ROUEN","",1,,0,0,TCAR:AUTO_6698900
